consistent, condition, timestep, subject, correct, which
0, ababbababbababb, 0, 96, 1, 0
0, abaabaaabaaaaba, 0, 96, 0, 1
0, ababbababbababb, 1, 96, 1, 0
0, abaabaaabaaaaba, 1, 96, 0, 1
0, ababbababbababb, 2, 96, 1, 0
0, abaabaaabaaaaba, 2, 96, 0, 1
0, ababbababbababb, 3, 96, 1, 0
0, abaabaaabaaaaba, 3, 96, 0, 1
0, ababbababbababb, 4, 96, 1, 0
0, abaabaaabaaaaba, 4, 96, 0, 1
0, ababbababbababb, 5, 96, 0, 0
0, abaabaaabaaaaba, 5, 96, 1, 1
0, ababbababbababb, 6, 96, 1, 0
0, abaabaaabaaaaba, 6, 96, 0, 1
0, ababbababbababb, 7, 96, 0, 0
0, abaabaaabaaaaba, 7, 96, 1, 1
0, ababbababbababb, 8, 96, 1, 0
0, abaabaaabaaaaba, 8, 96, 1, 1
0, ababbababbababb, 9, 96, 1, 0
0, abaabaaabaaaaba, 9, 96, 0, 1
0, ababbababbababb, 10, 96, 0, 0
0, abaabaaabaaaaba, 10, 96, 0, 1
0, ababbababbababb, 11, 96, 1, 0
0, abaabaaabaaaaba, 11, 96, 0, 1
0, ababbababbababb, 12, 96, 0, 0
0, abaabaaabaaaaba, 12, 96, 0, 1
0, ababbababbababb, 13, 96, 1, 0
0, abaabaaabaaaaba, 13, 96, 1, 1
0, ababbababbababb, 14, 96, 1, 0
0, abaabaaabaaaaba, 14, 96, 1, 1
0, ababbababbababb, 0, 97, 1, 0
0, abaabaaabaaaaba, 0, 97, 0, 1
0, ababbababbababb, 1, 97, 1, 0
0, abaabaaabaaaaba, 1, 97, 1, 1
0, ababbababbababb, 2, 97, 1, 0
0, abaabaaabaaaaba, 2, 97, 0, 1
0, ababbababbababb, 3, 97, 0, 0
0, abaabaaabaaaaba, 3, 97, 0, 1
0, ababbababbababb, 4, 97, 1, 0
0, abaabaaabaaaaba, 4, 97, 1, 1
0, ababbababbababb, 5, 97, 0, 0
0, abaabaaabaaaaba, 5, 97, 1, 1
0, ababbababbababb, 6, 97, 0, 0
0, abaabaaabaaaaba, 6, 97, 1, 1
0, ababbababbababb, 7, 97, 0, 0
0, abaabaaabaaaaba, 7, 97, 0, 1
0, ababbababbababb, 8, 97, 1, 0
0, abaabaaabaaaaba, 8, 97, 1, 1
0, ababbababbababb, 9, 97, 1, 0
0, abaabaaabaaaaba, 9, 97, 1, 1
0, ababbababbababb, 10, 97, 1, 0
0, abaabaaabaaaaba, 10, 97, 1, 1
0, ababbababbababb, 11, 97, 1, 0
0, abaabaaabaaaaba, 11, 97, 1, 1
0, ababbababbababb, 12, 97, 0, 0
0, abaabaaabaaaaba, 12, 97, 1, 1
0, ababbababbababb, 13, 97, 0, 0
0, abaabaaabaaaaba, 13, 97, 1, 1
0, ababbababbababb, 14, 97, 0, 0
0, abaabaaabaaaaba, 14, 97, 1, 1
0, ababbababbababb, 0, 98, 0, 0
0, abaabaaabaaaaba, 0, 98, 1, 1
0, ababbababbababb, 1, 98, 0, 0
0, abaabaaabaaaaba, 1, 98, 0, 1
0, ababbababbababb, 2, 98, 1, 0
0, abaabaaabaaaaba, 2, 98, 0, 1
0, ababbababbababb, 3, 98, 1, 0
0, abaabaaabaaaaba, 3, 98, 1, 1
0, ababbababbababb, 4, 98, 1, 0
0, abaabaaabaaaaba, 4, 98, 0, 1
0, ababbababbababb, 5, 98, 1, 0
0, abaabaaabaaaaba, 5, 98, 0, 1
0, ababbababbababb, 6, 98, 1, 0
0, abaabaaabaaaaba, 6, 98, 1, 1
0, ababbababbababb, 7, 98, 1, 0
0, abaabaaabaaaaba, 7, 98, 0, 1
0, ababbababbababb, 8, 98, 1, 0
0, abaabaaabaaaaba, 8, 98, 0, 1
0, ababbababbababb, 9, 98, 0, 0
0, abaabaaabaaaaba, 9, 98, 0, 1
0, ababbababbababb, 10, 98, 0, 0
0, abaabaaabaaaaba, 10, 98, 0, 1
0, ababbababbababb, 11, 98, 1, 0
0, abaabaaabaaaaba, 11, 98, 0, 1
0, ababbababbababb, 12, 98, 0, 0
0, abaabaaabaaaaba, 12, 98, 1, 1
0, ababbababbababb, 13, 98, 1, 0
0, abaabaaabaaaaba, 13, 98, 1, 1
0, ababbababbababb, 14, 98, 1, 0
0, abaabaaabaaaaba, 14, 98, 1, 1
0, ababbababbababb, 0, 99, 1, 0
0, abaabaaabaaaaba, 0, 99, 0, 1
0, ababbababbababb, 1, 99, 0, 0
0, abaabaaabaaaaba, 1, 99, 1, 1
0, ababbababbababb, 2, 99, 1, 0
0, abaabaaabaaaaba, 2, 99, 0, 1
0, ababbababbababb, 3, 99, 0, 0
0, abaabaaabaaaaba, 3, 99, 0, 1
0, ababbababbababb, 4, 99, 0, 0
0, abaabaaabaaaaba, 4, 99, 1, 1
0, ababbababbababb, 5, 99, 1, 0
0, abaabaaabaaaaba, 5, 99, 0, 1
0, ababbababbababb, 6, 99, 0, 0
0, abaabaaabaaaaba, 6, 99, 0, 1
0, ababbababbababb, 7, 99, 1, 0
0, abaabaaabaaaaba, 7, 99, 0, 1
0, ababbababbababb, 8, 99, 1, 0
0, abaabaaabaaaaba, 8, 99, 1, 1
0, ababbababbababb, 9, 99, 1, 0
0, abaabaaabaaaaba, 9, 99, 1, 1
0, ababbababbababb, 10, 99, 1, 0
0, abaabaaabaaaaba, 10, 99, 1, 1
0, ababbababbababb, 11, 99, 1, 0
0, abaabaaabaaaaba, 11, 99, 1, 1
0, ababbababbababb, 12, 99, 1, 0
0, abaabaaabaaaaba, 12, 99, 1, 1
0, ababbababbababb, 13, 99, 1, 0
0, abaabaaabaaaaba, 13, 99, 1, 1
0, ababbababbababb, 14, 99, 1, 0
0, abaabaaabaaaaba, 14, 99, 1, 1
0, ababbababbababb, 0, 100, 1, 0
0, abaabaaabaaaaba, 0, 100, 1, 1
0, ababbababbababb, 1, 100, 1, 0
0, abaabaaabaaaaba, 1, 100, 1, 1
0, ababbababbababb, 2, 100, 0, 0
0, abaabaaabaaaaba, 2, 100, 1, 1
0, ababbababbababb, 3, 100, 0, 0
0, abaabaaabaaaaba, 3, 100, 0, 1
0, ababbababbababb, 4, 100, 0, 0
0, abaabaaabaaaaba, 4, 100, 1, 1
0, ababbababbababb, 5, 100, 0, 0
0, abaabaaabaaaaba, 5, 100, 1, 1
0, ababbababbababb, 6, 100, 0, 0
0, abaabaaabaaaaba, 6, 100, 0, 1
0, ababbababbababb, 7, 100, 1, 0
0, abaabaaabaaaaba, 7, 100, 0, 1
0, ababbababbababb, 8, 100, 1, 0
0, abaabaaabaaaaba, 8, 100, 1, 1
0, ababbababbababb, 9, 100, 0, 0
0, abaabaaabaaaaba, 9, 100, 0, 1
0, ababbababbababb, 10, 100, 1, 0
0, abaabaaabaaaaba, 10, 100, 0, 1
0, ababbababbababb, 11, 100, 0, 0
0, abaabaaabaaaaba, 11, 100, 1, 1
0, ababbababbababb, 12, 100, 0, 0
0, abaabaaabaaaaba, 12, 100, 0, 1
0, ababbababbababb, 13, 100, 1, 0
0, abaabaaabaaaaba, 13, 100, 0, 1
0, ababbababbababb, 14, 100, 0, 0
0, abaabaaabaaaaba, 14, 100, 1, 1
0, ababbababbababb, 0, 101, 0, 0
0, abaabaaabaaaaba, 0, 101, 1, 1
0, ababbababbababb, 1, 101, 0, 0
0, abaabaaabaaaaba, 1, 101, 1, 1
0, ababbababbababb, 2, 101, 1, 0
0, abaabaaabaaaaba, 2, 101, 1, 1
0, ababbababbababb, 3, 101, 1, 0
0, abaabaaabaaaaba, 3, 101, 1, 1
0, ababbababbababb, 4, 101, 0, 0
0, abaabaaabaaaaba, 4, 101, 1, 1
0, ababbababbababb, 5, 101, 1, 0
0, abaabaaabaaaaba, 5, 101, 0, 1
0, ababbababbababb, 6, 101, 1, 0
0, abaabaaabaaaaba, 6, 101, 1, 1
0, ababbababbababb, 7, 101, 1, 0
0, abaabaaabaaaaba, 7, 101, 0, 1
0, ababbababbababb, 8, 101, 1, 0
0, abaabaaabaaaaba, 8, 101, 1, 1
0, ababbababbababb, 9, 101, 1, 0
0, abaabaaabaaaaba, 9, 101, 1, 1
0, ababbababbababb, 10, 101, 1, 0
0, abaabaaabaaaaba, 10, 101, 1, 1
0, ababbababbababb, 11, 101, 1, 0
0, abaabaaabaaaaba, 11, 101, 1, 1
0, ababbababbababb, 12, 101, 1, 0
0, abaabaaabaaaaba, 12, 101, 1, 1
0, ababbababbababb, 13, 101, 1, 0
0, abaabaaabaaaaba, 13, 101, 1, 1
0, ababbababbababb, 14, 101, 1, 0
0, abaabaaabaaaaba, 14, 101, 1, 1
1, babaababaababaa, 0, 102, 0, 0
1, ababbababbababb, 0, 102, 0, 1
1, babaababaababaa, 1, 102, 0, 0
1, ababbababbababb, 1, 102, 1, 1
1, babaababaababaa, 2, 102, 1, 0
1, ababbababbababb, 2, 102, 1, 1
1, babaababaababaa, 3, 102, 1, 0
1, ababbababbababb, 3, 102, 1, 1
1, babaababaababaa, 4, 102, 0, 0
1, ababbababbababb, 4, 102, 0, 1
1, babaababaababaa, 5, 102, 1, 0
1, ababbababbababb, 5, 102, 0, 1
1, babaababaababaa, 6, 102, 1, 0
1, ababbababbababb, 6, 102, 1, 1
1, babaababaababaa, 7, 102, 1, 0
1, ababbababbababb, 7, 102, 1, 1
1, babaababaababaa, 8, 102, 1, 0
1, ababbababbababb, 8, 102, 1, 1
1, babaababaababaa, 9, 102, 0, 0
1, ababbababbababb, 9, 102, 1, 1
1, babaababaababaa, 10, 102, 0, 0
1, ababbababbababb, 10, 102, 1, 1
1, babaababaababaa, 11, 102, 1, 0
1, ababbababbababb, 11, 102, 1, 1
1, babaababaababaa, 12, 102, 1, 0
1, ababbababbababb, 12, 102, 1, 1
1, babaababaababaa, 13, 102, 1, 0
1, ababbababbababb, 13, 102, 1, 1
1, babaababaababaa, 14, 102, 0, 0
1, ababbababbababb, 14, 102, 1, 1
1, babaababaababaa, 0, 103, 1, 0
1, ababbababbababb, 0, 103, 1, 1
1, babaababaababaa, 1, 103, 0, 0
1, ababbababbababb, 1, 103, 0, 1
1, babaababaababaa, 2, 103, 0, 0
1, ababbababbababb, 2, 103, 1, 1
1, babaababaababaa, 3, 103, 1, 0
1, ababbababbababb, 3, 103, 1, 1
1, babaababaababaa, 4, 103, 1, 0
1, ababbababbababb, 4, 103, 1, 1
1, babaababaababaa, 5, 103, 0, 0
1, ababbababbababb, 5, 103, 0, 1
1, babaababaababaa, 6, 103, 0, 0
1, ababbababbababb, 6, 103, 0, 1
1, babaababaababaa, 7, 103, 0, 0
1, ababbababbababb, 7, 103, 0, 1
1, babaababaababaa, 8, 103, 0, 0
1, ababbababbababb, 8, 103, 1, 1
1, babaababaababaa, 9, 103, 1, 0
1, ababbababbababb, 9, 103, 1, 1
1, babaababaababaa, 10, 103, 0, 0
1, ababbababbababb, 10, 103, 0, 1
1, babaababaababaa, 11, 103, 0, 0
1, ababbababbababb, 11, 103, 0, 1
1, babaababaababaa, 12, 103, 1, 0
1, ababbababbababb, 12, 103, 1, 1
1, babaababaababaa, 13, 103, 0, 0
1, ababbababbababb, 13, 103, 0, 1
1, babaababaababaa, 14, 103, 1, 0
1, ababbababbababb, 14, 103, 0, 1
1, babaababaababaa, 0, 104, 0, 0
1, ababbababbababb, 0, 104, 1, 1
1, babaababaababaa, 1, 104, 0, 0
1, ababbababbababb, 1, 104, 1, 1
1, babaababaababaa, 2, 104, 1, 0
1, ababbababbababb, 2, 104, 1, 1
1, babaababaababaa, 3, 104, 1, 0
1, ababbababbababb, 3, 104, 1, 1
1, babaababaababaa, 4, 104, 1, 0
1, ababbababbababb, 4, 104, 0, 1
1, babaababaababaa, 5, 104, 0, 0
1, ababbababbababb, 5, 104, 0, 1
1, babaababaababaa, 6, 104, 0, 0
1, ababbababbababb, 6, 104, 0, 1
1, babaababaababaa, 7, 104, 0, 0
1, ababbababbababb, 7, 104, 0, 1
1, babaababaababaa, 8, 104, 0, 0
1, ababbababbababb, 8, 104, 1, 1
1, babaababaababaa, 9, 104, 1, 0
1, ababbababbababb, 9, 104, 0, 1
1, babaababaababaa, 10, 104, 0, 0
1, ababbababbababb, 10, 104, 1, 1
1, babaababaababaa, 11, 104, 0, 0
1, ababbababbababb, 11, 104, 1, 1
1, babaababaababaa, 12, 104, 1, 0
1, ababbababbababb, 12, 104, 1, 1
1, babaababaababaa, 13, 104, 1, 0
1, ababbababbababb, 13, 104, 1, 1
1, babaababaababaa, 14, 104, 0, 0
1, ababbababbababb, 14, 104, 0, 1
1, babaababaababaa, 0, 105, 1, 0
1, ababbababbababb, 0, 105, 1, 1
1, babaababaababaa, 1, 105, 0, 0
1, ababbababbababb, 1, 105, 1, 1
1, babaababaababaa, 2, 105, 1, 0
1, ababbababbababb, 2, 105, 1, 1
1, babaababaababaa, 3, 105, 1, 0
1, ababbababbababb, 3, 105, 1, 1
1, babaababaababaa, 4, 105, 0, 0
1, ababbababbababb, 4, 105, 0, 1
1, babaababaababaa, 5, 105, 1, 0
1, ababbababbababb, 5, 105, 1, 1
1, babaababaababaa, 6, 105, 0, 0
1, ababbababbababb, 6, 105, 1, 1
1, babaababaababaa, 7, 105, 1, 0
1, ababbababbababb, 7, 105, 1, 1
1, babaababaababaa, 8, 105, 1, 0
1, ababbababbababb, 8, 105, 1, 1
1, babaababaababaa, 9, 105, 1, 0
1, ababbababbababb, 9, 105, 1, 1
1, babaababaababaa, 10, 105, 1, 0
1, ababbababbababb, 10, 105, 1, 1
1, babaababaababaa, 11, 105, 1, 0
1, ababbababbababb, 11, 105, 1, 1
1, babaababaababaa, 12, 105, 1, 0
1, ababbababbababb, 12, 105, 1, 1
1, babaababaababaa, 13, 105, 1, 0
1, ababbababbababb, 13, 105, 1, 1
1, babaababaababaa, 14, 105, 1, 0
1, ababbababbababb, 14, 105, 1, 1
1, babaababaababaa, 0, 106, 1, 0
1, ababbababbababb, 0, 106, 0, 1
1, babaababaababaa, 1, 106, 0, 0
1, ababbababbababb, 1, 106, 1, 1
1, babaababaababaa, 2, 106, 1, 0
1, ababbababbababb, 2, 106, 1, 1
1, babaababaababaa, 3, 106, 1, 0
1, ababbababbababb, 3, 106, 1, 1
1, babaababaababaa, 4, 106, 0, 0
1, ababbababbababb, 4, 106, 1, 1
1, babaababaababaa, 5, 106, 1, 0
1, ababbababbababb, 5, 106, 1, 1
1, babaababaababaa, 6, 106, 1, 0
1, ababbababbababb, 6, 106, 1, 1
1, babaababaababaa, 7, 106, 1, 0
1, ababbababbababb, 7, 106, 1, 1
1, babaababaababaa, 8, 106, 1, 0
1, ababbababbababb, 8, 106, 1, 1
1, babaababaababaa, 9, 106, 0, 0
1, ababbababbababb, 9, 106, 1, 1
1, babaababaababaa, 10, 106, 1, 0
1, ababbababbababb, 10, 106, 1, 1
1, babaababaababaa, 11, 106, 1, 0
1, ababbababbababb, 11, 106, 1, 1
1, babaababaababaa, 12, 106, 1, 0
1, ababbababbababb, 12, 106, 1, 1
1, babaababaababaa, 13, 106, 1, 0
1, ababbababbababb, 13, 106, 1, 1
1, babaababaababaa, 14, 106, 1, 0
1, ababbababbababb, 14, 106, 1, 1
1, babaababaababaa, 0, 107, 1, 0
1, ababbababbababb, 0, 107, 1, 1
1, babaababaababaa, 1, 107, 0, 0
1, ababbababbababb, 1, 107, 0, 1
1, babaababaababaa, 2, 107, 1, 0
1, ababbababbababb, 2, 107, 1, 1
1, babaababaababaa, 3, 107, 0, 0
1, ababbababbababb, 3, 107, 0, 1
1, babaababaababaa, 4, 107, 0, 0
1, ababbababbababb, 4, 107, 0, 1
1, babaababaababaa, 5, 107, 1, 0
1, ababbababbababb, 5, 107, 1, 1
1, babaababaababaa, 6, 107, 0, 0
1, ababbababbababb, 6, 107, 0, 1
1, babaababaababaa, 7, 107, 1, 0
1, ababbababbababb, 7, 107, 1, 1
1, babaababaababaa, 8, 107, 0, 0
1, ababbababbababb, 8, 107, 1, 1
1, babaababaababaa, 9, 107, 1, 0
1, ababbababbababb, 9, 107, 0, 1
1, babaababaababaa, 10, 107, 0, 0
1, ababbababbababb, 10, 107, 1, 1
1, babaababaababaa, 11, 107, 1, 0
1, ababbababbababb, 11, 107, 0, 1
1, babaababaababaa, 12, 107, 1, 0
1, ababbababbababb, 12, 107, 1, 1
1, babaababaababaa, 13, 107, 1, 0
1, ababbababbababb, 13, 107, 1, 1
1, babaababaababaa, 14, 107, 0, 0
1, ababbababbababb, 14, 107, 0, 1
1, babaababaababaa, 0, 108, 1, 0
1, ababbababbababb, 0, 108, 1, 1
1, babaababaababaa, 1, 108, 0, 0
1, ababbababbababb, 1, 108, 1, 1
1, babaababaababaa, 2, 108, 1, 0
1, ababbababbababb, 2, 108, 1, 1
1, babaababaababaa, 3, 108, 1, 0
1, ababbababbababb, 3, 108, 1, 1
1, babaababaababaa, 4, 108, 0, 0
1, ababbababbababb, 4, 108, 0, 1
1, babaababaababaa, 5, 108, 1, 0
1, ababbababbababb, 5, 108, 1, 1
1, babaababaababaa, 6, 108, 1, 0
1, ababbababbababb, 6, 108, 1, 1
1, babaababaababaa, 7, 108, 0, 0
1, ababbababbababb, 7, 108, 1, 1
1, babaababaababaa, 8, 108, 1, 0
1, ababbababbababb, 8, 108, 1, 1
1, babaababaababaa, 9, 108, 0, 0
1, ababbababbababb, 9, 108, 0, 1
1, babaababaababaa, 10, 108, 1, 0
1, ababbababbababb, 10, 108, 1, 1
1, babaababaababaa, 11, 108, 1, 0
1, ababbababbababb, 11, 108, 1, 1
1, babaababaababaa, 12, 108, 1, 0
1, ababbababbababb, 12, 108, 1, 1
1, babaababaababaa, 13, 108, 1, 0
1, ababbababbababb, 13, 108, 1, 1
1, babaababaababaa, 14, 108, 1, 0
1, ababbababbababb, 14, 108, 1, 1
1, babaababaababaa, 0, 109, 0, 0
1, ababbababbababb, 0, 109, 1, 1
1, babaababaababaa, 1, 109, 1, 0
1, ababbababbababb, 1, 109, 1, 1
1, babaababaababaa, 2, 109, 1, 0
1, ababbababbababb, 2, 109, 1, 1
1, babaababaababaa, 3, 109, 1, 0
1, ababbababbababb, 3, 109, 1, 1
1, babaababaababaa, 4, 109, 0, 0
1, ababbababbababb, 4, 109, 0, 1
1, babaababaababaa, 5, 109, 0, 0
1, ababbababbababb, 5, 109, 0, 1
1, babaababaababaa, 6, 109, 1, 0
1, ababbababbababb, 6, 109, 0, 1
1, babaababaababaa, 7, 109, 0, 0
1, ababbababbababb, 7, 109, 0, 1
1, babaababaababaa, 8, 109, 0, 0
1, ababbababbababb, 8, 109, 0, 1
1, babaababaababaa, 9, 109, 1, 0
1, ababbababbababb, 9, 109, 0, 1
1, babaababaababaa, 10, 109, 1, 0
1, ababbababbababb, 10, 109, 1, 1
1, babaababaababaa, 11, 109, 1, 0
1, ababbababbababb, 11, 109, 1, 1
1, babaababaababaa, 12, 109, 1, 0
1, ababbababbababb, 12, 109, 1, 1
1, babaababaababaa, 13, 109, 0, 0
1, ababbababbababb, 13, 109, 1, 1
1, babaababaababaa, 14, 109, 0, 0
1, ababbababbababb, 14, 109, 0, 1
1, babaababaababaa, 0, 110, 1, 0
1, ababbababbababb, 0, 110, 0, 1
1, babaababaababaa, 1, 110, 1, 0
1, ababbababbababb, 1, 110, 1, 1
1, babaababaababaa, 2, 110, 0, 0
1, ababbababbababb, 2, 110, 1, 1
1, babaababaababaa, 3, 110, 0, 0
1, ababbababbababb, 3, 110, 1, 1
1, babaababaababaa, 4, 110, 0, 0
1, ababbababbababb, 4, 110, 0, 1
1, babaababaababaa, 5, 110, 1, 0
1, ababbababbababb, 5, 110, 0, 1
1, babaababaababaa, 6, 110, 0, 0
1, ababbababbababb, 6, 110, 1, 1
1, babaababaababaa, 7, 110, 0, 0
1, ababbababbababb, 7, 110, 1, 1
1, babaababaababaa, 8, 110, 0, 0
1, ababbababbababb, 8, 110, 1, 1
1, babaababaababaa, 9, 110, 1, 0
1, ababbababbababb, 9, 110, 0, 1
1, babaababaababaa, 10, 110, 0, 0
1, ababbababbababb, 10, 110, 1, 1
1, babaababaababaa, 11, 110, 0, 0
1, ababbababbababb, 11, 110, 1, 1
1, babaababaababaa, 12, 110, 0, 0
1, ababbababbababb, 12, 110, 1, 1
1, babaababaababaa, 13, 110, 0, 0
1, ababbababbababb, 13, 110, 1, 1
1, babaababaababaa, 14, 110, 1, 0
1, ababbababbababb, 14, 110, 0, 1
1, babaababaababaa, 0, 111, 1, 0
1, ababbababbababb, 0, 111, 1, 1
1, babaababaababaa, 1, 111, 0, 0
1, ababbababbababb, 1, 111, 1, 1
1, babaababaababaa, 2, 111, 1, 0
1, ababbababbababb, 2, 111, 1, 1
1, babaababaababaa, 3, 111, 1, 0
1, ababbababbababb, 3, 111, 1, 1
1, babaababaababaa, 4, 111, 0, 0
1, ababbababbababb, 4, 111, 0, 1
1, babaababaababaa, 5, 111, 1, 0
1, ababbababbababb, 5, 111, 0, 1
1, babaababaababaa, 6, 111, 0, 0
1, ababbababbababb, 6, 111, 0, 1
1, babaababaababaa, 7, 111, 1, 0
1, ababbababbababb, 7, 111, 0, 1
1, babaababaababaa, 8, 111, 1, 0
1, ababbababbababb, 8, 111, 1, 1
1, babaababaababaa, 9, 111, 0, 0
1, ababbababbababb, 9, 111, 0, 1
1, babaababaababaa, 10, 111, 1, 0
1, ababbababbababb, 10, 111, 0, 1
1, babaababaababaa, 11, 111, 1, 0
1, ababbababbababb, 11, 111, 0, 1
1, babaababaababaa, 12, 111, 1, 0
1, ababbababbababb, 12, 111, 0, 1
1, babaababaababaa, 13, 111, 1, 0
1, ababbababbababb, 13, 111, 1, 1
1, babaababaababaa, 14, 111, 0, 0
1, ababbababbababb, 14, 111, 0, 1
0, bbaaaabbaaaabba, 0, 112, 1, 0
0, ababbababbababb, 0, 112, 0, 1
0, bbaaaabbaaaabba, 1, 112, 1, 0
0, ababbababbababb, 1, 112, 0, 1
0, bbaaaabbaaaabba, 2, 112, 0, 0
0, ababbababbababb, 2, 112, 0, 1
0, bbaaaabbaaaabba, 3, 112, 0, 0
0, ababbababbababb, 3, 112, 0, 1
0, bbaaaabbaaaabba, 4, 112, 0, 0
0, ababbababbababb, 4, 112, 0, 1
0, bbaaaabbaaaabba, 5, 112, 0, 0
0, ababbababbababb, 5, 112, 1, 1
0, bbaaaabbaaaabba, 6, 112, 1, 0
0, ababbababbababb, 6, 112, 1, 1
0, bbaaaabbaaaabba, 7, 112, 1, 0
0, ababbababbababb, 7, 112, 0, 1
0, bbaaaabbaaaabba, 8, 112, 1, 0
0, ababbababbababb, 8, 112, 0, 1
0, bbaaaabbaaaabba, 9, 112, 1, 0
0, ababbababbababb, 9, 112, 1, 1
0, bbaaaabbaaaabba, 10, 112, 1, 0
0, ababbababbababb, 10, 112, 1, 1
0, bbaaaabbaaaabba, 11, 112, 1, 0
0, ababbababbababb, 11, 112, 1, 1
0, bbaaaabbaaaabba, 12, 112, 1, 0
0, ababbababbababb, 12, 112, 1, 1
0, bbaaaabbaaaabba, 13, 112, 1, 0
0, ababbababbababb, 13, 112, 1, 1
0, bbaaaabbaaaabba, 14, 112, 1, 0
0, ababbababbababb, 14, 112, 0, 1
0, bbaaaabbaaaabba, 0, 113, 0, 0
0, ababbababbababb, 0, 113, 0, 1
0, bbaaaabbaaaabba, 1, 113, 0, 0
0, ababbababbababb, 1, 113, 0, 1
0, bbaaaabbaaaabba, 2, 113, 0, 0
0, ababbababbababb, 2, 113, 0, 1
0, bbaaaabbaaaabba, 3, 113, 0, 0
0, ababbababbababb, 3, 113, 0, 1
0, bbaaaabbaaaabba, 4, 113, 0, 0
0, ababbababbababb, 4, 113, 0, 1
0, bbaaaabbaaaabba, 5, 113, 1, 0
0, ababbababbababb, 5, 113, 1, 1
0, bbaaaabbaaaabba, 6, 113, 0, 0
0, ababbababbababb, 6, 113, 0, 1
0, bbaaaabbaaaabba, 7, 113, 1, 0
0, ababbababbababb, 7, 113, 1, 1
0, bbaaaabbaaaabba, 8, 113, 1, 0
0, ababbababbababb, 8, 113, 1, 1
0, bbaaaabbaaaabba, 9, 113, 1, 0
0, ababbababbababb, 9, 113, 0, 1
0, bbaaaabbaaaabba, 10, 113, 1, 0
0, ababbababbababb, 10, 113, 1, 1
0, bbaaaabbaaaabba, 11, 113, 1, 0
0, ababbababbababb, 11, 113, 1, 1
0, bbaaaabbaaaabba, 12, 113, 1, 0
0, ababbababbababb, 12, 113, 1, 1
0, bbaaaabbaaaabba, 13, 113, 1, 0
0, ababbababbababb, 13, 113, 1, 1
0, bbaaaabbaaaabba, 14, 113, 1, 0
0, ababbababbababb, 14, 113, 1, 1
0, bbaaaabbaaaabba, 0, 114, 0, 0
0, ababbababbababb, 0, 114, 0, 1
0, bbaaaabbaaaabba, 1, 114, 1, 0
0, ababbababbababb, 1, 114, 0, 1
0, bbaaaabbaaaabba, 2, 114, 0, 0
0, ababbababbababb, 2, 114, 1, 1
0, bbaaaabbaaaabba, 3, 114, 1, 0
0, ababbababbababb, 3, 114, 0, 1
0, bbaaaabbaaaabba, 4, 114, 1, 0
0, ababbababbababb, 4, 114, 0, 1
0, bbaaaabbaaaabba, 5, 114, 0, 0
0, ababbababbababb, 5, 114, 1, 1
0, bbaaaabbaaaabba, 6, 114, 0, 0
0, ababbababbababb, 6, 114, 1, 1
0, bbaaaabbaaaabba, 7, 114, 1, 0
0, ababbababbababb, 7, 114, 1, 1
0, bbaaaabbaaaabba, 8, 114, 0, 0
0, ababbababbababb, 8, 114, 1, 1
0, bbaaaabbaaaabba, 9, 114, 1, 0
0, ababbababbababb, 9, 114, 0, 1
0, bbaaaabbaaaabba, 10, 114, 0, 0
0, ababbababbababb, 10, 114, 0, 1
0, bbaaaabbaaaabba, 11, 114, 1, 0
0, ababbababbababb, 11, 114, 1, 1
0, bbaaaabbaaaabba, 12, 114, 1, 0
0, ababbababbababb, 12, 114, 0, 1
0, bbaaaabbaaaabba, 13, 114, 0, 0
0, ababbababbababb, 13, 114, 0, 1
0, bbaaaabbaaaabba, 14, 114, 0, 0
0, ababbababbababb, 14, 114, 0, 1
0, bbaaaabbaaaabba, 0, 115, 1, 0
0, ababbababbababb, 0, 115, 1, 1
0, bbaaaabbaaaabba, 1, 115, 1, 0
0, ababbababbababb, 1, 115, 1, 1
0, bbaaaabbaaaabba, 2, 115, 1, 0
0, ababbababbababb, 2, 115, 1, 1
0, bbaaaabbaaaabba, 3, 115, 0, 0
0, ababbababbababb, 3, 115, 1, 1
0, bbaaaabbaaaabba, 4, 115, 1, 0
0, ababbababbababb, 4, 115, 0, 1
0, bbaaaabbaaaabba, 5, 115, 1, 0
0, ababbababbababb, 5, 115, 1, 1
0, bbaaaabbaaaabba, 6, 115, 0, 0
0, ababbababbababb, 6, 115, 1, 1
0, bbaaaabbaaaabba, 7, 115, 1, 0
0, ababbababbababb, 7, 115, 0, 1
0, bbaaaabbaaaabba, 8, 115, 0, 0
0, ababbababbababb, 8, 115, 1, 1
0, bbaaaabbaaaabba, 9, 115, 1, 0
0, ababbababbababb, 9, 115, 0, 1
0, bbaaaabbaaaabba, 10, 115, 0, 0
0, ababbababbababb, 10, 115, 0, 1
0, bbaaaabbaaaabba, 11, 115, 1, 0
0, ababbababbababb, 11, 115, 0, 1
0, bbaaaabbaaaabba, 12, 115, 0, 0
0, ababbababbababb, 12, 115, 1, 1
0, bbaaaabbaaaabba, 13, 115, 1, 0
0, ababbababbababb, 13, 115, 0, 1
0, bbaaaabbaaaabba, 14, 115, 0, 0
0, ababbababbababb, 14, 115, 0, 1
0, bbaaaabbaaaabba, 0, 116, 0, 0
0, ababbababbababb, 0, 116, 0, 1
0, bbaaaabbaaaabba, 1, 116, 0, 0
0, ababbababbababb, 1, 116, 0, 1
